episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,success,crash,out,max_step,length,rc,cost,raw_episode_reward_mean,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default/num_agent_steps_trained,info/learner/default/num_grad_updates_lifetime,info/learner/default/diff_num_grad_updates_vs_sampler_policy,info/learner/default/learner_stats/allreduce_latency,info/learner/default/learner_stats/grad_gnorm,info/learner/default/learner_stats/cur_kl_coeff,info/learner/default/learner_stats/cur_lr,info/learner/default/learner_stats/total_loss,info/learner/default/learner_stats/policy_loss,info/learner/default/learner_stats/vf_loss,info/learner/default/learner_stats/vf_explained_var,info/learner/default/learner_stats/kl,info/learner/default/learner_stats/entropy,info/learner/default/learner_stats/entropy_coeff,info/learner/default/custom_metrics/meta_update/raw_lcf_adv_mean_value,info/learner/default/custom_metrics/meta_update/raw_lcf_adv_std_value,info/learner/default/custom_metrics/meta_update/new_policy_ego_loss,info/learner/default/custom_metrics/meta_update/old_policy_logp_loss,info/learner/default/custom_metrics/meta_update/lcf_lcf_adv_loss,info/learner/default/custom_metrics/meta_update/lcf_final_loss,info/learner/default/custom_metrics/meta_update/grad_value,info/learner/default/custom_metrics/meta_update/lcf_deg,info/learner/default/custom_metrics/meta_update/lcf_param,info/learner/default/custom_metrics/meta_update/coordinated_adv,info/learner/default/custom_metrics/meta_update/global_adv,info/learner/default/custom_metrics/meta_update/lcf_std_deg,info/learner/default/custom_metrics/meta_update/lcf_std_param,info/learner/default/custom_metrics/meta_update/lcf,info/learner/default/custom_metrics/meta_update/lcf_std
nan,nan,nan,nan,0,0,5,0,0,58784,58784,2000,2000,2000,2000,2000,2000,58784,False,0,1,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-17-41,1777547861,21.32264280319214,21.32264280319214,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,21.32264280319214,0,1,2.421405553817749,nan,nan,nan,nan,nan,nan,nan,nan,2000,2000,58784,58784,nan,nan,nan,nan,0,0,[],[],21321.584,0.304,6584464.678,7184.334,278.383,1.97,2000,2000,58784,58784,66.57419354838709,53.5032258064516,[],[],512.0,285.5,284.5,0.0,2.244451945706418,0.19999999999999998,0.0003,0.5785701024018253,-0.004856575819614686,0.4544161703012753,0.0,0.005366722186578013,2.839556970930936,0.0,0.11654571,0.6816678,0.001627855464897078,-2.8454628123407777,0.004559294079267552,-3.7841911395043344e-05,-0.0036345774856137883,0.2786447470994848,0.0030960677586376667,0.11965363097345914,4.657950819186542e-05,8.972086461267383,-2.305692421598113,0.005238603179788157,0.09953073245311808
nan,nan,nan,nan,0,0,5,0,0,118695,118695,4000,4000,2000,2000,4000,2000,118695,False,0,2,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-18-03,1777547883,22.516982555389404,43.83962535858154,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,43.83962535858154,0,2,2.421405553817749,nan,nan,nan,nan,nan,nan,nan,nan,4000,4000,118695,118695,nan,nan,nan,nan,0,0,[],[],21918.857,31.788,62917.313,7230.474,276.607,2.283,4000,4000,118695,118695,68.41874999999999,52.659375,[],[],512.0,863.0,292.0,0.0,4.257213618608909,0.19999999999999998,0.0003,2.0973244894903877,-0.0035380165928449387,1.8388770922763735,0.0,0.005459289726665399,2.812785269256331,0.0,-0.13110775,1.3630042,-0.00023588978219777346,-2.809766269538362,-0.0003142926862366682,0.033956320226158514,-0.025108269007882805,0.8834211558705057,0.00981614855887285,-0.131536129808541,-0.0013784084196786506,8.966375721584438,-2.306328509142088,0.01222696390722433,0.09964591045814375
nan,nan,nan,nan,0,0,5,0,0,182411,182411,6000,6000,2000,2000,6000,2000,182411,False,0,3,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-18-23,1777547903,19.16542148590088,63.00504684448242,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,63.00504684448242,0,3,2.421405553817749,nan,nan,nan,nan,nan,nan,nan,nan,6000,6000,182411,182411,nan,nan,nan,nan,0,0,[],[],21000.702,44.031,45423.051,7409.774,269.914,2.206,6000,6000,182411,182411,71.56666666666666,55.23333333333332,[],[],512.0,1465.5,309.5,0.0,6.585362219200787,0.2,0.0003,2.8951801459485242,-0.006423726077792385,2.451151345778377,0.0,0.006511470117425967,2.796368916957609,0.0,-0.2551147,1.5802013,-0.0009798180753365158,-2.791471974182129,0.0015043763571776169,-2.7398795796926424e-05,-0.012678349248925224,1.1131653718934214,0.012369134979407281,-0.2527374869430423,9.490232430398465e-05,8.968724340359406,-2.306066222570573,0.012499250326032302,0.09967010739179273
nan,nan,nan,nan,0,0,5,0,0,244064,244064,8000,8000,2000,2000,8000,2000,244064,False,0,4,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-18-37,1777547917,14.898296356201172,77.9033432006836,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,77.9033432006836,0,4,2.421405553817749,nan,nan,nan,nan,nan,nan,nan,nan,8000,8000,244064,244064,nan,nan,nan,nan,0,0,[],[],19474.83,51.116,39127.019,7455.168,268.27,2.332,8000,8000,244064,244064,56.966666666666676,55.09047619047618,[],[],512.0,2075.5,299.5,0.0,7.834732543612105,0.2,0.0003,3.4870587913133204,-0.007153142862565195,2.8709338639800746,0.0,0.00780822881339797,2.781137464841207,0.0,-0.40687746,1.7082222,-0.0026187247869920386,-2.776095274066137,0.0005318482857095873,-0.00031466957522357565,0.02862029509600959,1.1140112360870278,0.012378534890760372,-0.40596894307303505,7.262430596357781e-05,8.96472233694142,-2.3065126176111486,0.012246574326050887,0.09952585676246305
272.81982103919535,117.68804494299236,4.28143495660854,1911.2,5,0,5,0,0,315718,315718,10000,10000,2000,2000,10000,2000,315718,False,5,5,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-18-56,1777547936,18.67650556564331,96.5798487663269,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,96.5798487663269,0,5,2.421405553817749,0.0,0.3288888888888889,0.2969444444444444,0.37416666666666665,1911.2,-1.0,0.0,195.23343402134955,10000,10000,315718,315718,272.81982103919535,117.68804494299236,195.23343402134955,1911.2,5,0,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",19314.741,53.108,37659.295,7708.626,259.45,2.492,10000,10000,315718,315718,56.646153846153844,54.9923076923077,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",512.0,2723.0,347.0,0.0,8.725740876158488,0.19999999999999996,0.0003,2.928007161296341,-0.006391293241595515,2.3314097129344513,0.0,0.007901067360075653,2.795153071039872,0.0,-0.24025801,1.5239499,-0.004648870307553028,-2.792999806063516,0.002984090509398817,-0.00014635932401858801,-0.0022593838902789033,1.1132170782961595,0.012369709613281167,-0.23571040392307266,9.712241590023041e-06,8.957182799590205,-2.307353912540081,0.01256574588672181,0.09952342631844488
272.81982103919535,117.68804494299236,4.28143495660854,1911.2,0,0,5,0,0,375856,375856,12000,12000,2000,2000,12000,2000,375856,False,5,6,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-19-18,1777547958,21.573620080947876,118.15346884727478,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,118.15346884727478,0,6,2.421405553817749,0.0,0.3288888888888889,0.2969444444444444,0.37416666666666665,1911.2,-1.0,0.0,195.23343402134955,12000,12000,375856,375856,272.81982103919535,117.68804494299236,195.23343402134955,1911.2,0,0,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",19690.993,57.965,34503.721,7639.151,261.809,2.419,12000,12000,375856,375856,61.303225806451614,55.29032258064516,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",512.0,3363.0,292.0,0.0,3.437025098477789,0.19999999999999998,0.0003,0.48334716171201353,-0.005547872474655891,0.4094659289329225,0.0,0.006165905294116013,2.7774277059440937,0.0,0.24275282,0.6574571,-7.273676663132037e-05,-2.784422105449741,0.0036468073585061256,-0.0001322751667954786,-0.0020431545248264507,1.1756825719404915,0.013063883834195041,0.2451504396919328,-0.0001665415297562288,8.955931286551046,-2.30749364640113,0.01373058144151541,0.09949306512462254
272.81982103919535,117.68804494299236,4.28143495660854,1911.2,0,0,5,0,0,439378,439378,14000,14000,2000,2000,14000,2000,439378,False,5,7,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-19-42,1777547982,24.3766610622406,142.53012990951538,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,142.53012990951538,0,7,2.421405553817749,0.0,0.3288888888888889,0.2969444444444444,0.37416666666666665,1911.2,-1.0,0.0,195.23343402134955,14000,14000,439378,439378,272.81982103919535,117.68804494299236,195.23343402134955,1911.2,0,0,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",20360.143,62.457,32021.918,7648.417,261.492,2.355,14000,14000,439378,439378,69.7,55.46470588235293,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",512.0,3965.5,309.5,0.0,6.8463535150209704,0.2,0.0003,1.7243843518400324,-0.0037251843530083854,1.4256329700140462,0.0,0.0058034411522854615,2.770887537540928,0.0,0.00185878,1.1834407,-0.00035535825453698633,-2.7610308128356933,0.000172374073736407,-0.00015720805136118485,-0.0016881378255435265,1.2875202441235276,0.014306756754292172,0.002062774536076758,-0.00030609240662306546,8.95167926868634,-2.3079685355606006,0.014377694413488457,0.09945765795725535
272.81982103919535,117.68804494299236,4.28143495660854,1911.2,0,0,5,0,0,491489,491489,16000,16000,2000,2000,16000,2000,491489,False,5,8,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-19-58,1777547998,16.035287141799927,158.5654170513153,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,158.5654170513153,0,8,2.421405553817749,0.0,0.3288888888888889,0.2969444444444444,0.37416666666666665,1911.2,-1.0,0.0,195.23343402134955,16000,16000,491489,491489,272.81982103919535,117.68804494299236,195.23343402134955,1911.2,0,0,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",19819.343,64.017,31241.557,7514.099,266.166,2.353,16000,16000,491489,491489,63.20434782608696,55.417391304347824,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",512.0,4528.0,252.0,0.0,8.753852211558613,0.20000000000000004,0.0003,3.3016024276604967,-0.006942775109690605,2.6418198676318814,0.0,0.007570589976938497,2.7848942095690434,0.0,-0.30982697,1.6255261,-0.004095613897558959,-2.7791504574756996,-0.0008588653598202617,-0.0001915517356128659,-0.0027217427329185953,1.2936899272083333,0.014375322672652756,-0.3112230781339214,-1.2149780249113546e-05,8.952921245350634,-2.3078297999511257,0.014366338951667026,0.09948547690049885
272.81982103919535,117.68804494299236,4.28143495660854,1911.2,0,0,5,0,0,541364,541364,18000,18000,2000,2000,18000,2000,541364,False,5,9,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-20-10,1777548010,12.145540475845337,170.71095752716064,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,170.71095752716064,0,9,2.421405553817749,0.0,0.3288888888888889,0.2969444444444444,0.37416666666666665,1911.2,-1.0,0.0,195.23343402134955,18000,18000,541364,541364,272.81982103919535,117.68804494299236,195.23343402134955,1911.2,0,0,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",18966.546,62.897,31797.835,7383.243,270.884,2.547,18000,18000,541364,541364,62.72941176470589,55.92352941176472,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434]","[1854, 1842, 1993, 1906, 1961]",512.0,5023.0,242.0,0.0,9.662332476462336,0.2,0.00030000000000000003,3.494092935185457,-0.010211352327569704,2.711796480509424,0.0,0.009195458857323398,2.764689475973857,0.0,-0.32260638,1.6492921,-0.0063810894009182035,-2.7623862310331697,-0.0009842778035828365,8.564486884719804e-06,-0.00645062011075313,1.2559052327352482,0.013955409052937498,-0.32422974637105306,4.204798380521183e-05,8.956918746855278,-2.3073833991763877,0.013554205272246088,0.09952725472123483
355.5233419673211,117.68804494299236,4.8946861327914855,1925.5,5,0,5,0,0,606775,606775,20000,20000,2000,2000,20000,2000,606775,False,10,10,24c6b_00000,884e2d26ca8947d29cad3312e9d0bd1e,2026-04-30_04-20-30,1777548030,19.797556161880493,190.50851368904114,75761,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,190.50851368904114,0,10,2.421405553817749,0.0,0.3522429261559696,0.2602113526570048,0.38754572118702557,1925.5,-1.0,0.0,220.7503445888959,20000,20000,606775,606775,355.5233419673211,117.68804494299236,220.7503445888959,1925.5,5,0,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434, 284.7230046677193, 355.5233419673211, 188.67554753144447, 196.65050361867188, 205.76387799705464]","[1854, 1842, 1993, 1906, 1961, 1849, 1991, 1977, 1998, 1884]",19049.148,62.433,32034.449,7450.715,268.431,2.56,20000,20000,606775,606775,59.41428571428571,55.83928571428573,"[221.57329431175813, 193.32075957889765, 272.81982103919535, 117.68804494299236, 170.76525023390434, 284.7230046677193, 355.5233419673211, 188.67554753144447, 196.65050361867188, 205.76387799705464]","[1854, 1842, 1993, 1906, 1961, 1849, 1991, 1977, 1998, 1884]",512.0,5583.0,317.0,0.0,9.873702612902433,0.19999999999999998,0.0003,2.4719660512196437,-0.007008718707650079,1.9136221905862252,0.0,0.008830529296455362,2.774739582707563,0.0,-0.05574602,1.3682712,-0.004945055612552096,-2.773389706388116,-0.0017338018931561867,-0.00028390965317680837,-0.0016290482071383394,1.2511191744103516,0.013902220620685773,-0.058118330138354345,4.795156892214436e-05,8.955336386514574,-2.3075600907877636,0.014514526489395965,0.09948685111394757
