episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,success,crash,out,max_step,length,rc,cost,raw_episode_reward_mean,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default/num_agent_steps_trained,info/learner/default/num_grad_updates_lifetime,info/learner/default/diff_num_grad_updates_vs_sampler_policy,info/learner/default/learner_stats/allreduce_latency,info/learner/default/learner_stats/grad_gnorm,info/learner/default/learner_stats/cur_kl_coeff,info/learner/default/learner_stats/cur_lr,info/learner/default/learner_stats/total_loss,info/learner/default/learner_stats/policy_loss,info/learner/default/learner_stats/vf_loss,info/learner/default/learner_stats/vf_explained_var,info/learner/default/learner_stats/kl,info/learner/default/learner_stats/entropy,info/learner/default/learner_stats/entropy_coeff,info/learner/default/custom_metrics/meta_update/raw_lcf_adv_mean_value,info/learner/default/custom_metrics/meta_update/raw_lcf_adv_std_value,info/learner/default/custom_metrics/meta_update/new_policy_ego_loss,info/learner/default/custom_metrics/meta_update/old_policy_logp_loss,info/learner/default/custom_metrics/meta_update/lcf_lcf_adv_loss,info/learner/default/custom_metrics/meta_update/lcf_final_loss,info/learner/default/custom_metrics/meta_update/grad_value,info/learner/default/custom_metrics/meta_update/lcf_deg,info/learner/default/custom_metrics/meta_update/lcf_param,info/learner/default/custom_metrics/meta_update/coordinated_adv,info/learner/default/custom_metrics/meta_update/global_adv,info/learner/default/custom_metrics/meta_update/lcf_std_deg,info/learner/default/custom_metrics/meta_update/lcf_std_param,info/learner/default/custom_metrics/meta_update/lcf,info/learner/default/custom_metrics/meta_update/lcf_std
nan,nan,nan,nan,0,0,5,0,0,59633,59633,2000,2000,2000,2000,2000,2000,59633,False,0,1,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-23-42,1777551822,18.72439455986023,18.72439455986023,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,18.72439455986023,0,1,2.1117470264434814,nan,nan,nan,nan,nan,nan,nan,nan,2000,2000,59633,59633,nan,nan,nan,nan,0,0,[],[],18723.594,0.301,6652345.757,7063.839,283.132,1.999,2000,2000,59633,59633,19.325925925925926,34.51481481481481,[],[],512.0,290.5,289.5,0.0,1.888475903508992,0.19999999999999998,0.0003,0.5559402796753947,-0.0024490064845002933,0.4633364030272411,0.0,0.005848471845042539,2.824283275522035,0.0,0.1112784,0.6796136,0.0011656982073974277,-2.84441594343919,0.0034553077219165542,-2.170107989156202e-05,-0.00409782871978149,0.4917652383816088,0.005464154885622621,0.11362667424110776,-6.179368306492638e-05,8.98162354528904,-2.304629965317555,0.009759599342942238,0.09961887449026108
nan,nan,nan,nan,0,0,5,0,0,120236,120236,4000,4000,2000,2000,4000,2000,120236,False,0,2,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-24-00,1777551840,18.031837224960327,36.75623178482056,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,36.75623178482056,0,2,2.1117470264434814,nan,nan,nan,nan,nan,nan,nan,nan,4000,4000,120236,120236,nan,nan,nan,nan,0,0,[],[],18377.327,28.522,70120.688,7026.062,284.654,1.958,4000,4000,120236,120236,17.23076923076923,35.57692307692308,[],[],512.0,875.5,294.5,0.0,4.094930747909061,0.19999999999999998,0.0003,2.4445528917126573,-0.0029669163322423473,2.1294318107477688,0.0,0.005434444199591642,2.8050630735138715,0.0,-0.19239512,1.4659814,-0.0015810805592028534,-2.809865134503661,0.0020696462996836217,-6.698377431906415e-05,-0.002914252552580961,0.9012767075709686,0.010014520477534842,-0.1893610617568513,0.00014666964949554756,8.966673187848901,-2.3062955655971495,0.010220670141279697,0.09992077946662903
nan,nan,nan,nan,0,0,5,0,0,187792,187792,6000,6000,2000,2000,6000,2000,187792,False,0,3,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-24-18,1777551858,17.1810405254364,53.93727231025696,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,53.93727231025696,0,3,2.1117470264434814,nan,nan,nan,nan,nan,nan,nan,nan,6000,6000,187792,187792,nan,nan,nan,nan,0,0,[],[],17978.291,38.443,52025.602,7273.203,274.982,2.071,6000,6000,187792,187792,15.145833333333334,35.854166666666664,[],[],512.0,1498.0,327.0,0.0,5.575944723791748,0.19999999999999996,0.00030000000000000003,3.0268907167372925,-0.004500412224002808,2.675412167620113,0.0,0.005990942895504866,2.784906420088906,0.0,-0.3449031,1.6543659,-0.0028621817601643586,-2.7949418729001825,0.0018727593737739054,-4.418070054918539e-05,-0.003797927160132641,1.0640342632223936,0.011823174261459799,-0.3418048770590262,-3.885967783968557e-06,9.018545522608541,-2.3005290511882666,0.014125003479421139,0.10052651911973953
nan,nan,nan,nan,0,0,5,0,0,253329,253329,8000,8000,2000,2000,8000,2000,253329,False,0,4,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-24-32,1777551872,14.78098726272583,68.71825957298279,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,68.71825957298279,0,4,2.1117470264434814,nan,nan,nan,nan,nan,nan,nan,nan,8000,8000,253329,253329,nan,nan,nan,nan,0,0,[],[],17178.756,46.094,43389.314,7350.329,272.097,2.092,8000,8000,253329,253329,13.066666666666666,35.69047619047618,[],[],512.0,2145.5,319.5,0.0,7.697432047873735,0.19999999999999998,0.0003,3.3576487655455822,-0.006842806389431644,2.7730810222448783,0.0,0.006510428006731672,2.787152224779129,0.0,-0.34667677,1.6831746,-0.0061082569755931465,-2.7981866481692292,0.0035782851412343654,-0.05322040609764029,-0.11022161544459841,1.8050002132130916,0.020058379180787147,-0.3406538947377094,0.002851012395514363,9.07604600142601,-2.2941722400428715,0.022554539144039154,0.1007205992937088
243.6215164351585,80.72977074118312,3.7835404070308276,1836.8,5,0,5,0,0,332553,332553,10000,10000,2000,2000,10000,2000,332553,False,5,5,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-24-55,1777551895,22.515806674957275,91.23406624794006,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,91.23406624794006,0,5,2.1117470264434814,0.0,0.2651963670002523,0.3822554873433689,0.3525481456563787,1836.8,-1.0,0.0,174.04285872341833,10000,10000,332553,332553,243.6215164351585,80.72977074118312,174.04285872341833,1836.8,5,0,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",18245.834,49.719,40226.302,7695.916,259.878,2.075,10000,10000,332553,332553,12.032258064516125,36.52258064516129,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",512.0,2850.5,384.5,0.0,8.684262257891817,0.2,0.0003,2.4693123070036314,-0.005599896422611526,2.006520327441878,0.0,0.00620776301045001,2.786668730091739,0.0,-0.103425935,1.4103309,-0.00191471355847053,-2.7985485079980665,0.0032924070291131015,-5.155157062877298e-05,-0.003007853311447111,2.0373875474256855,0.022641507675570827,-0.09878255367038712,3.047705132273897e-05,9.064587965992189,-2.2954342802109258,0.022700300440192223,0.10072103142738342
243.6215164351585,80.72977074118312,3.7835404070308276,1836.8,0,0,5,0,0,393935,393935,12000,12000,2000,2000,12000,2000,393935,False,5,6,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-25-14,1777551914,19.237539768218994,110.47160601615906,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,110.47160601615906,0,6,2.1117470264434814,0.0,0.2651963670002523,0.3822554873433689,0.3525481456563787,1836.8,-1.0,0.0,174.04285872341833,12000,12000,393935,393935,243.6215164351585,80.72977074118312,174.04285872341833,1836.8,0,0,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",18410.876,55.096,36300.177,7590.656,263.482,2.064,12000,12000,393935,393935,17.717857142857145,36.27857142857143,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",512.0,3533.0,297.0,0.0,4.247873734175658,0.2,0.0003,0.8361186296642883,-0.004432570986437979,0.6818113233737585,0.0,0.005351032963492898,2.7858601934769576,0.0,0.2374572,0.83728504,-0.0007755525858374313,-2.79658881187439,0.003314699572122966,-0.00010020209004031333,0.009522088236493195,2.0005523404106498,0.022232022918760776,0.24023255409051975,2.9467555383841195e-05,9.070642467588186,-2.2947666466236116,0.021821046248078346,0.10084547847509384
243.6215164351585,80.72977074118312,3.7835404070308276,1836.8,0,0,5,0,0,456430,456430,14000,14000,2000,2000,14000,2000,456430,False,5,7,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-25-34,1777551934,19.347365140914917,129.81897115707397,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,129.81897115707397,0,7,2.1117470264434814,0.0,0.2651963670002523,0.3822554873433689,0.3525481456563787,1836.8,-1.0,0.0,174.04285872341833,14000,14000,456430,456430,243.6215164351585,80.72977074118312,174.04285872341833,1836.8,0,0,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",18544.428,57.195,34968.373,7549.587,264.915,2.076,14000,14000,456430,456430,19.444444444444443,36.25185185185185,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",512.0,4135.5,304.5,0.0,6.591166228837654,0.2,0.0003,1.798332934059321,-0.005574890874998003,1.4853451070238333,0.0,0.005692327362971884,2.7983679880861376,0.0,0.048162017,1.2189587,-0.0015166190625130525,-2.813133898401648,0.002577639854990128,-0.00030239178218923883,-0.0037341613278604052,1.9624294600472219,0.02180822854483031,0.05130405535058277,0.0003908225373039401,9.070656053903626,-2.2947652293414604,0.02175644412636757,0.10068526118993759
243.6215164351585,80.72977074118312,3.7835404070308276,1836.8,0,0,5,0,0,503814,503814,16000,16000,2000,2000,16000,2000,503814,False,5,8,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-25-46,1777551946,12.770254611968994,142.58922576904297,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,142.58922576904297,0,8,2.1117470264434814,0.0,0.2651963670002523,0.3822554873433689,0.3525481456563787,1836.8,-1.0,0.0,174.04285872341833,16000,16000,503814,503814,243.6215164351585,80.72977074118312,174.04285872341833,1836.8,0,0,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",17822.488,58.432,34228.11,7284.517,274.555,2.059,16000,16000,503814,503814,15.400000000000002,36.666666666666664,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972]","[1840, 1993, 1930, 1810, 1611]",512.0,4670.5,229.5,0.0,9.048397238358207,0.2,0.00030000000000000003,3.3036807854963546,-0.009811312964429025,2.6487547136843204,0.0,0.007914650153480066,2.792047663356947,0.0,-0.2555701,1.6422799,-0.0039486726891169305,-2.8019176313954013,-0.001341902006602776,-0.00011785385861238014,0.0007762978960614732,1.9630242552488082,0.02181484045120337,-0.2577738909912045,-4.014319199467859e-05,9.060572317531031,-2.29587738795947,0.02182459458708763,0.10066013038158417
287.41280742282754,80.72977074118312,4.359608365304522,1837.142857142857,2,0,5,0,0,550190,550190,18000,18000,2000,2000,18000,2000,550190,False,7,9,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-25-57,1777551957,11.072061538696289,153.66128730773926,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,153.66128730773926,0,9,2.1117470264434814,0.0,0.2910132780160532,0.32700788778494605,0.3819788341990007,1837.142857142857,-1.0,0.0,199.29638241392104,18000,18000,550190,550190,287.41280742282754,80.72977074118312,199.29638241392104,1837.142857142857,2,0,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972, 237.44757585752808, 287.41280742282754]","[1840, 1993, 1930, 1810, 1611, 1755, 1921]",17072.253,57.18,34977.439,7083.907,282.33,2.057,18000,18000,550190,550190,12.368749999999999,35.75,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972, 237.44757585752808, 287.41280742282754]","[1840, 1993, 1930, 1810, 1611, 1755, 1921]",512.0,5125.5,224.5,0.0,9.197019282446968,0.2,0.00030000000000000003,3.311228255269428,-0.007731486438877053,2.6182614972359604,0.0,0.008953555274703023,2.7776995764838324,0.0,-0.29403162,1.6304196,-0.004283181519073608,-2.792523490465604,-0.0002330135885411157,-4.17857703507582e-05,0.004572437963880864,1.9817347565850059,0.02202283516526222,-0.2944115298298689,-3.8055096149117084e-05,9.056872668338347,-2.2962858283912744,0.02222885936498642,0.10059168189764023
362.22173841250265,80.72977074118312,4.84550645677034,1841.8,3,0,5,0,0,612410,612410,20000,20000,2000,2000,20000,2000,612410,False,10,10,5ff57_00000,4259bbf4d4cf4bea9491f376784f32d4,2026-04-30_05-26-17,1777551977,19.023810625076294,172.68509793281555,114320,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,172.68509793281555,0,10,2.1117470264434814,0.0,0.31818689901461045,0.2808319972359593,0.4009811037494303,1841.8,-1.0,0.0,217.56323990898812,20000,20000,612410,612410,362.22173841250265,80.72977074118312,217.56323990898812,1841.8,3,0,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972, 237.44757585752808, 287.41280742282754, 362.22173841250265, 228.233036920824, 190.10294685910753]","[1840, 1993, 1930, 1810, 1611, 1755, 1921, 1882, 1737, 1939]",17267.227,56.211,35580.454,7087.871,282.172,2.06,20000,20000,612410,612410,15.785185185185185,35.82962962962962,"[80.72977074118312, 243.6215164351585, 179.7884201256386, 170.28052919648178, 195.79405711862972, 237.44757585752808, 287.41280742282754, 362.22173841250265, 228.233036920824, 190.10294685910753]","[1840, 1993, 1930, 1810, 1611, 1755, 1921, 1882, 1737, 1939]",512.0,5653.0,302.0,0.0,8.603297179001421,0.2,0.0003,1.5047551563178951,-0.006692740251887435,1.1786709947526948,0.0,0.008274340045047646,2.780555121760723,0.0,0.14366515,1.0622729,-0.0036521292157990276,-2.794786840970399,0.0016542701623173523,-0.0001588247487798568,-0.0060810777331873215,2.0670251484166404,0.022970990601499548,0.14542243552134662,0.00019567400316295564,9.046114864530134,-2.297474404632068,0.023784011602401733,0.10044951736927032
